📽️｜在线影库,#genre#
天映经典频道,http://o11.163189.xyz/stream/live/ccm/
天映经典频道,https://cdn10.163189.xyz/stream/163189/ccm/
天映频道,http://o11.163189.xyz/stream/live/typd/
天映频道,https://o11.163189.xyz/stream/live/typd/
天映经典,https://o11.163189.xyz/stream/live/ccm/
美亚电影,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn
亚洲武侠,https://cdn6.163189.xyz/163189/yzwx
博斯網球[BoSi Tennis],http://67.220.71.199:2347/livehttpplay?channel_id=42026
卡酷少儿,http://61.184.46.85:85/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
红牛运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
TVBS,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS新聞,http://iptv.4666888.xyz/iptv2A.php?id=43
TVBS新闻台,http://rihou.cc:555/tv/[FY]tvbS新闻
TVBS精采,http://iptv.4666888.xyz/iptv2A.php?id=47
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
镜新闻台,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/81c30c93-82df-49c9-975c-61a17204cbba/1.m3u8
靖天戏剧台,https://cdn12.178.indevs.in/163189/177d541552f78003
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天电影台,https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖远电视台,https://play.kankanlive.com/live/1658390970673988.m3u8
静宁新闻综合,https://play.kankanlive.com/live/1658194434596952.m3u8
天映频道,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial
天映经典,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial2
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$浙江/绍兴/电信
纬来电影,https://cdn9.163189.xyz/smt3.1.1.php?id=videolandmovie
ROCK Action,http://iptv.4666888.xyz/iptv2A.php?id=50
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$浙江/绍兴/电信
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/f4d56046-82ba-474e-8499-ab2353dc7a9b/1.m3u8
纬来精彩频道,http://61.221.215.25:8800/hls/48/index.m3u8
华文八套,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
台湾|唯心WXTV2,http://61.216.67.119:1935/wxtv/wxtv.stream/playlist.m3u8
华藏卫视,https://5ddce30eb4b55.streamlock.net/HZTV/HZTV/playlist.m3u8
悟道法师,https://tw2.amtb.de/liveedge/_definst_/smil:wdmaster.smil/playlist.m3u8
生命电视,https://5ddce30eb4b55.streamlock.net/lifetv/lifetv.stream/playlist.m3u8
東森中國台,http://38.64.72.148/hls/modn/list/2003/chunklist0.m3u8
東森中國台,http://38.64.72.148/hls/modn/list/2003/chunklist1.m3u8
東森中國台,http://38.64.72.148/hls/modn/list/2003/playlist.m3u8
東森中國台,http://38.64.72.148:80/hls/modn/list/2003/chunklist0.m3u8
東森中國台,http://38.64.72.148:80/hls/modn/list/2003/chunklist1.m3u8
東森中國台,http://38.64.72.148:80/hls/modn/list/2003/playlist.m3u8
東森超視美洲台,http://38.64.72.148/hls/modn/list/2013/chunklist0.m3u8
東森超視美洲台,http://38.64.72.148/hls/modn/list/2013/chunklist1.m3u8
東森超視美洲台,http://38.64.72.148/hls/modn/list/2013/playlist.m3u8
東森美洲衛視,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8
東森美洲衛視,http://38.64.72.148/hls/modn/list/2015/chunklist1.m3u8
東森美洲衛視,http://38.64.72.148/hls/modn/list/2015/playlist.m3u8
東森美洲HD,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8
東森美洲HD,http://38.64.72.148/hls/modn/list/2016/chunklist1.m3u8
東森美洲HD,http://38.64.72.148/hls/modn/list/2016/playlist.m3u8
漢天衛視,http://38.64.72.148/hls/modn/list/4025/chunklist0.m3u8
漢天衛視,http://38.64.72.148/hls/modn/list/4025/chunklist1.m3u8
漢天衛視,http://38.64.72.148/hls/modn/list/4025/playlist.m3u8
漢天衛視,http://38.64.72.148:80/hls/modn/list/4025/chunklist0.m3u8
漢天衛視,http://38.64.72.148:80/hls/modn/list/4025/chunklist1.m3u8
漢天衛視,http://38.64.72.148:80/hls/modn/list/4025/playlist.m3u8
唯心,https://5ddce30eb4b55.streamlock.net/wxtv/wxtvnow.stream/playlist.m3u8
GOOD2,http://165.154.226.214:50007/of-litv-ftv17/index.m3u8?proxy=true
GOOD2,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
GOOD2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
GOODTV,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
GOODTV,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
GoodTV (1080p),http://mobliestream.c3tv.com:1935/live/goodtv.sdp/playlist.m3u8
GOODTV好消息,http://165.154.226.214:50007/of-litv-ftv16/index.m3u8?proxy=true
东森 AMERICA,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
东森 AMERICA,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
东森 AMERICA,http://38.64.72.148:80/hls/modn/list/2015/playlist.m3u8
东森新闻,http://211.72.174.95:8138/0.ts
东森美洲 HD,http://38.64.72.148:80/hls/modn/list/2016/chunklist0.m3u8
东森美洲 HD,http://38.64.72.148:80/hls/modn/list/2016/chunklist1.m3u8
东森美洲 HD,http://38.64.72.148:80/hls/modn/list/2016/playlist.m3u8
东森超视 34.5,http://38.64.72.148:80/hls/modn/list/2013/playlist.m3u8
东森超视 34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视 34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
中国教育3,http://107.150.60.122/live/cetv3.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中天新闻,https://stream1.freetv.fun/1b67bc523c86ffa05707cd3f9471cfe1ced1c17d0537471788e00679a1d6cde3.m3u8
中視新聞HD,http://220.135.64.124:5050/of-4gtv-4gtv074/index.m3u8?proxy=true
中視新聞HD,http://165.154.226.214:50007/of-4gtv-4gtv040/index.m3u8?proxy=true
iQIYI,https://o11.163189.xyz/stream/live/iqiyi/
IQIYI,http://o11.163189.xyz/stream/live/iqiyi/
EYE戏剧,http://iptv.4666888.xyz/iptv2A.php?id=56

🌎｜数字频道,#genre#
邵氏电影,http://192.151.150.154/live/lbssdy.m3u8
邵氏武侠,http://192.151.150.154/live/lbsswx.m3u8
邵氏动作,http://192.151.150.154/live/lbssdz.m3u8
邵氏喜剧,http://192.151.150.154/live/lbssxj.m3u8
邵氏电影,http://rihou.cc:555/tv/[FY]邵氏电影
邵氏武侠,http://rihou.cc:555/tv/[FY]邵氏武侠
邵氏动作,http://rihou.cc:555/tv/[FY]邵氏动作
邵氏喜剧,http://rihou.cc:555/tv/[FY]邵氏喜剧
成龙电影,http://107.150.60.122/live/lbcl.m3u8
周润发电影,http://107.150.60.122/live/lbzrf.m3u8
周星驰电影,http://107.150.60.122/live/lbzxc.m3u8
林正英影院,http://107.150.60.122/live/lblzy.m3u8
CHC电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
CHC电影,http://218.15.183.23:9901/tsfile/live/23044_1.m3u8
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying.m3u8
CHC家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-1.m3u8
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-18.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-15.ctv
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-11.ctv
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv
东森电影,http://iptv.4666888.xyz/iptv2A.php?id=48
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰电影,http://www.liyajun.top:7088/udp/239.253.93.81:6247
黑莓电影,http://183.220.107.138:4022/rtp/239.11.0.148:5140
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-2.ctv
湖南电影,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDYMPP360.m3u8
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-9.ctv
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-8.ctv
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-15.ctv
经典电影,http://114.254.185.98:8099/rtp/239.3.1.195:9024
经典电影,http://123.114.17.150:4000/rtp/239.3.1.195:9024
靖天电影,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv061
靖天电影,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv061
靖天戏剧,https://stream1.freetv.fun/jing-tian-xi-ju-4.ctv
靖天戏剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv058
靖天戏剧,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv058
靖天映画,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv055
靖天映画,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv055
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8?zjiangsd
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8
龙华电影,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn03
龙华电影,http://applivewatermark.imfc.cn/live/c51e21ad068812c39b4a79c681f3a32d.flv
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45
美亚电影,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn
美亚电影,https://cdn9.163189.xyz/smt1.1.php?id=meiyamovie_twn
南宁影视娱乐,https://t.freetv.fun/live/nan-zhu-ying-shi-yu-le.m3u8
南宁影视娱乐,https://t.freetv.fun/live/nan-zhu-ying-shi-yu-le-3.m3u8
南宁影视娱乐,https://stream1.freetv.fun/nan-zhu-ying-shi-yu-le-3.m3u8
南宁影视娱乐,https://stream1.freetv.fun/nan-zhu-ying-shi-yu-le-1.m3u8
南宁影视娱乐,http://www.vvlcc.cn:8188/rtp/239.81.0.140:4056
南宁影视娱乐,http://www.vvlcc.cn:8188/rtp/239.81.0.128:4056
南宁影视娱乐,https://stream1.freetv.fun/nan-zhu-ying-shi-yu-le-4.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁影院,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
上虞文化影院,https://t.freetv.fun/live/shang-yu-wen-hua-ying-yuan.m3u8
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-4.ctv
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-2.ctv
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-3.ctv
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-1.m3u8
绍兴文化影院,https://t.freetv.fun/live/shao-xing-wen-hua-ying-yuan-2.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-2.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-1.m3u8
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-4.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-3.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
淘电影,https://stream1.freetv.fun/tao-dian-ying-8.ctv
淘电影,https://stream1.freetv.fun/tao-dian-ying-7.ctv
淘电影,https://stream1.freetv.fun/tao-dian-ying-6.ctv
淘电影,https://stream1.freetv.fun/tao-dian-ying-3.ctv
王晶电影,http://cdn.jdshipin.com:8880/huya.php?id=11602058
纬来电影,https://stream1.freetv.fun/wei-lai-dian-ying-1.m3u8
纬来电影,https://stream1.freetv.fun/wei-lai-dian-ying-3.m3u8
纬来电影,http://iptv.4666888.xyz/iptv2A.php?id=40

🇺🇸｜国际影院,#genre#
HBO,http://23.237.104.106:8080/USA_HBO/tracks-v1a1/mono.m3u8
HBO精选,http://23.237.104.106:8080/USA_HBO2/tracks-v1a1/mono.m3u8
HBO喜剧,http://23.237.104.106:8080/USA_HBO_COMEDY/tracks-v1a1/mono.m3u8
HBO王牌,http://23.237.104.106:8080/USA_HBO_ZONE/tracks-v1a1/mono.m3u8
Cinemax,http://23.237.104.106:8080/USA_CINEMAX/tracks-v1a1/mono.m3u8
Cinemax精选,http://23.237.104.106:8080/USA_MOREMAX/mono.m3u8
Cinemax经典,http://23.237.104.106:8080/USA_5STARMAX/tracks-v1a1/mono.m3u8
Showtime电视台,http://23.237.104.106:8080/USA_SHOWTIME/index.m3u8
Starz,http://23.237.104.106:8080/USA_STARZ/index.m3u8
Toonami 余波电影,http://api.toonamiaftermath.com:3000/movies/playlist.m3u8
30ATV经典老片,https://30a-tv.com/feeds/pzaz/30atvmovies.m3u8
Gravitas_Movies,https://d6dg3ebeih71x.cloudfront.net/Gravitas_Movies.m3u8
Movies_Action,https://shls-live-enc.edgenextcdn.net/out/v1/46079e838e65490c8299f902a7731168/index.m3u8
MovieSphere_UK,https://moviesphereuk-samsunguk.amagi.tv/playlist.m3u8
MyTime电影频道,https://appletree-mytimeuk-rakuten.amagi.tv/playlist.m3u8
乐天电视动作电影芬兰,https://bca5a421a70c46ad911efd0a4767c4bf.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6075/master.m3u8
乐天电视动作电影德国,https://284824cf70404fdfb6ddf9349009c710.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6066/master.m3u8
乐天电视动作电影意大利,https://87f2e2e5e7624e3bad85da1ca2ed31a7.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6067/master.m3u8
乐天电视动作电影西班牙,https://a9c57ec7ec5e4b7daeacc6316a0bb404.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6069/master.m3u8
乐天电视动作电影英国,https://54045f0c40fd442c8b06df076aaf1e85.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6065/master.m3u8
Sony_One_Favoris,https://49d735318d6b4c30a24a7997ea594e1b.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-820-FR-SONYONEFAVORIS-LG_FR/playlist.m3u8
Sony_One_Hits_Action,https://5098a8b860504a3690fd2e7c0a18d68f.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-817-FR-SONYONEHITSACTION-LG_FR/playlist.m3u8
Sony_One_Hits_Comedie,https://7aa9671895264ec9a384dfed1b992171.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-818-FR-SONYONEHITSCOMDIE-LG_FR/playlist.m3u8
Mytime_Movies,https://mytimefrance-rakuten-samsung.amagi.tv/playlist.m3u8



✌｜YY直播,#genre#
小雅陪你看,http://cfss.cc/api/yy/1331686180.m3u8
玲宝陪你看,http://cfss.cc/api/yy/1353215589.m3u8
西游记后传,http://cfss.cc/api/yy/1353392400.m3u8
修牛蹄,http://cfss.cc/api/yy/1353413683.m3u8
进来,http://cfss.cc/api/yy/1353518742.m3u8
武林外传,http://cfss.cc/api/yy/1353852605.m3u8
燕双鹰,http://cfss.cc/api/yy/1354143942.m3u8
学生兵,http://cfss.cc/api/yy/1354658003.m3u8
王牌逗王牌,http://cfss.cc/api/yy/1354658048.m3u8
中年计划,http://cfss.cc/api/yy/1354658051.m3u8
怒海潜沙,http://cfss.cc/api/yy/1354744544.m3u8
斗罗斗破,http://cfss.cc/api/yy/1354768828.m3u8
斗罗斗破,http://cfss.cc/api/yy/1354768831.m3u8
风吹半夏,http://cfss.cc/api/yy/1354806550.m3u8
华子系列,http://cfss.cc/api/yy/1354888726.m3u8
吐槽大会,http://cfss.cc/api/yy/1354889009.m3u8
爱的迫降,http://cfss.cc/api/yy/1354889042.m3u8
岳云鹏宋小宝,http://cfss.cc/api/yy/1354926612.m3u8
能耐大了第1季,http://cfss.cc/api/yy/1354930195.m3u8
漫威十年老粉福利来了,http://cfss.cc/api/yy/1354930233.m3u8
黄大妮,http://cfss.cc/api/yy/1354930904.m3u8
顺娘-影视剧,http://cfss.cc/api/yy/1354930945.m3u8
小宝让你乐翻天,http://cfss.cc/api/yy/1354930971.m3u8
大唐双龙传,http://cfss.cc/api/yy/1354930979.m3u8
花儿开心吧,http://cfss.cc/api/yy/1354930984.m3u8
德鲁纳酒店,http://cfss.cc/api/yy/1354931488.m3u8
欢乐集结号,http://cfss.cc/api/yy/1354931582.m3u8
宝莲灯前传,http://cfss.cc/api/yy/1354931631.m3u8
机动步队,http://cfss.cc/api/yy/1354932371.m3u8
吾儿可教,http://cfss.cc/api/yy/1354932391.m3u8
飞虎之潜行极战,http://cfss.cc/api/yy/1354932420.m3u8
名媛望族-精彩港剧,http://cfss.cc/api/yy/1354932431.m3u8
雷神系列,http://cfss.cc/api/yy/1354932441.m3u8
宫心计,http://cfss.cc/api/yy/1354933540.m3u8
冲上云霄2,http://cfss.cc/api/yy/1354933556.m3u8
吐槽大会,http://cfss.cc/api/yy/1354936145.m3u8
国内科幻,http://cfss.cc/api/yy/1354936170.m3u8
小戏骨黄飞鸿,http://cfss.cc/api/yy/1354936181.m3u8
李茶的姑妈,http://cfss.cc/api/yy/1354936191.m3u8
甲午大海战,http://cfss.cc/api/yy/1354936195.m3u8
你最爱的宋小宝,http://cfss.cc/api/yy/1354936198.m3u8
超燃动作片,http://cfss.cc/api/yy/1354936199.m3u8
无罪推定,http://cfss.cc/api/yy/1354936208.m3u8
丛林敢死队,http://cfss.cc/api/yy/1354936214.m3u8
国内科幻电影,http://cfss.cc/api/yy/1354936221.m3u8
地心历险记2,http://cfss.cc/api/yy/1354936228.m3u8
体验另一种生活,http://cfss.cc/api/yy/1354936229.m3u8
珍珠港,http://cfss.cc/api/yy/1354936234.m3u8
经典二战,http://cfss.cc/api/yy/1354936238.m3u8
YY电影07,http://cfss.cc/api/yy/1355171357.m3u8
国外动作大片,http://cfss.cc/api/yy/1382735540.m3u8
蜥蜴世界,http://cfss.cc/api/yy/1382735545.m3u8
欢乐集结号,http://cfss.cc/api/yy/1382735550.m3u8
金星脱口秀,http://cfss.cc/api/yy/1382735552.m3u8
战争大片3,http://cfss.cc/api/yy/1382735556.m3u8
越策越开心12-22,http://cfss.cc/api/yy/1382735558.m3u8
越策越开心2015,http://cfss.cc/api/yy/1382735559.m3u8
国内动作片,http://cfss.cc/api/yy/1382735561.m3u8
跳远生命线,http://cfss.cc/api/yy/1382735566.m3u8
漫画解说,http://cfss.cc/api/yy/1382735568.m3u8
国外战争,http://cfss.cc/api/yy/1382735571.m3u8
热血动作片合集,http://cfss.cc/api/yy/1382735627.m3u8
本山快乐营2,http://cfss.cc/api/yy/1382736718.m3u8
脑洞大开的精彩科幻片,http://cfss.cc/api/yy/1382736723.m3u8
大江大河,http://cfss.cc/api/yy/1382736797.m3u8
了不起的萝莉小玲,http://cfss.cc/api/yy/1382736799.m3u8
大汉天子,http://cfss.cc/api/yy/1382736807.m3u8
精彩动作电影享不停,http://cfss.cc/api/yy/1382736809.m3u8
大汉天子,http://cfss.cc/api/yy/1382736810.m3u8
香港动作大片,http://cfss.cc/api/yy/1382736816.m3u8
风靡全球的谍战片,http://cfss.cc/api/yy/1382736817.m3u8
欢乐集结号3,http://cfss.cc/api/yy/1382736822.m3u8
精彩动作电影,http://cfss.cc/api/yy/1382736823.m3u8
大酱园,http://cfss.cc/api/yy/1382736824.m3u8
宇宙护卫队--国漫,http://cfss.cc/api/yy/1382736837.m3u8
大王来巡山,http://cfss.cc/api/yy/1382736844.m3u8
中国味道,http://cfss.cc/api/yy/1382736845.m3u8
富滇风云,http://cfss.cc/api/yy/1382736853.m3u8
战争大片-国外电影,http://cfss.cc/api/yy/1382736857.m3u8
洗地毯,http://cfss.cc/api/yy/1382736859.m3u8
大家都爱看的港剧,http://cfss.cc/api/yy/1382736861.m3u8
宋小宝春晚小品,http://cfss.cc/api/yy/1382736866.m3u8
国外高分大片,http://cfss.cc/api/yy/1382736867.m3u8
飞虎之雷霆极战,http://cfss.cc/api/yy/1382736869.m3u8
外国战争大片,http://cfss.cc/api/yy/1382736872.m3u8
老表,http://cfss.cc/api/yy/1382736873.m3u8
仙灵儿,http://cfss.cc/api/yy/1382736887.m3u8
欢乐集结号4,http://cfss.cc/api/yy/1382736889.m3u8
X战警系列电影,http://cfss.cc/api/yy/1382736893.m3u8
农家小菜,http://cfss.cc/api/yy/1382736894.m3u8
越策越开心34-45,http://cfss.cc/api/yy/1382736895.m3u8
田园生活,http://cfss.cc/api/yy/1382736898.m3u8
一分钟学道菜,http://cfss.cc/api/yy/1382736901.m3u8
第8号当铺,http://cfss.cc/api/yy/1382736905.m3u8
深海利剑,http://cfss.cc/api/yy/1382736906.m3u8
神探狄仁杰2,http://cfss.cc/api/yy/1382736907.m3u8
欢迎来到爆笑剧场,http://cfss.cc/api/yy/1382736916.m3u8
花儿开心吧-小品,http://cfss.cc/api/yy/1382736917.m3u8
鹿鼎记-陈小春版,http://cfss.cc/api/yy/1382736920.m3u8
聊斋志异,http://cfss.cc/api/yy/1382736975.m3u8
幸福影院,http://cfss.cc/api/yy/1382737886.m3u8
俺娘田小草,http://cfss.cc/api/yy/1382741638.m3u8
超解压短视频,http://cfss.cc/api/yy/1382744423.m3u8
生逢灿烂的日子,http://cfss.cc/api/yy/1382745085.m3u8
火线追凶,http://cfss.cc/api/yy/1382745090.m3u8
超英集结,http://cfss.cc/api/yy/1382745091.m3u8
非诚勿扰,http://cfss.cc/api/yy/1382745106.m3u8
国内科幻片,http://cfss.cc/api/yy/1382745110.m3u8
欢乐集结号58-70,http://cfss.cc/api/yy/1382745119.m3u8
一城一味,http://cfss.cc/api/yy/1382745179.m3u8
空谷幽兰,http://cfss.cc/api/yy/1382745182.m3u8
你不知道的黄河故事,http://cfss.cc/api/yy/1382745189.m3u8
来看修牛蹄,http://cfss.cc/api/yy/1382749887.m3u8
欢乐集结号,http://cfss.cc/api/yy/1382749911.m3u8
赶海新发现,http://cfss.cc/api/yy/1382749912.m3u8
国内动作大片,http://cfss.cc/api/yy/1382749917.m3u8
超燃动作大片,http://cfss.cc/api/yy/1382749940.m3u8
记忆中的TVB,http://cfss.cc/api/yy/1382749951.m3u8
金婚,http://cfss.cc/api/yy/1382828768.m3u8
一起来笑吧,http://cfss.cc/api/yy/1454859415.m3u8
你所喜欢的颖宝,http://cfss.cc/api/yy/1456829119.m3u8
YY李连杰台,http://cfss.cc/api/yy/1459869766.m3u8
经典港片佟瑶,http://cfss.cc/api/yy/23531261.m3u8

🎬｜影视频道,#genre#
28岁电影,https://goodiptv.club/douyu/8884164
万合出品,https://goodiptv.club/douyu/9220456
三七电影V,https://goodiptv.club/douyu/9457792
二胖影视,https://goodiptv.club/douyu/10064260
五分钟电影汇,https://goodiptv.club/douyu/8443438
佛曰影视,https://goodiptv.club/douyu/9671758
刘哔电影,https://goodiptv.club/douyu/2632223
前任电影,https://goodiptv.club/douyu/9329242
发条张的电影最TOP,https://goodiptv.club/douyu/2164691
同同电影,https://goodiptv.club/douyu/10155359
哈利影视,https://goodiptv.club/douyu/8475821
喜人电影,https://goodiptv.club/douyu/10348735
喜剧电影笑不停,https://goodiptv.club/douyu/10298856
噬元兽影视,https://goodiptv.club/douyu/8896723
四叶草影视,https://goodiptv.club/douyu/9446117
墨逗电影,https://goodiptv.club/douyu/9614847
大米饭影视,https://goodiptv.club/douyu/9824094
大荒电影,https://goodiptv.club/douyu/3508538
天堂电影1895,https://goodiptv.club/douyu/9573592
奇怪电影,https://goodiptv.club/douyu/9440966
寒战,https://vip.ffzy-play6.com/20221019/157_bf0740ee/index.m3u8
小儛电影嘚啵嘚,https://goodiptv.club/douyu/8362978
影视梗大叔,https://goodiptv.club/douyu/9480648
影视笑工场,https://goodiptv.club/douyu/10298846
影视集装箱,https://goodiptv.club/douyu/8651489
怪兽马提尼电影,https://goodiptv.club/douyu/9075333
怪味爆米花电影,https://goodiptv.club/douyu/9422144
无际电影,https://goodiptv.club/douyu/9720498
有部电影儿,https://goodiptv.club/douyu/9736479
林九影视,https://goodiptv.club/douyu/7212528
每日好电影V,https://goodiptv.club/douyu/9533302
洛克电影,https://goodiptv.club/douyu/9414884
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
涛浪浪电影,https://goodiptv.club/douyu/5424258
熊猫电影,https://goodiptv.club/douyu/3506483
爱星影视,https://goodiptv.club/douyu/9476806
特辑电影院,https://goodiptv.club/douyu/3637778
狗毛电影,https://goodiptv.club/douyu/9356637
独立鱼电影,https://goodiptv.club/douyu/2413555
猫眼电影,https://goodiptv.club/douyu/8726221
玖月影视,https://goodiptv.club/douyu/9339251
